row_id,chain,source_run_id,token,pool,protocol,symbol,target_mechanism,confidence,as_of_block,label_block,trading_enabled_block,blocks_from_trading_enabled_to_removal,minutes_from_trading_enabled_to_removal,time_to_scam_bucket,pool_created_block,token_created_block,blocks_token_created_to_removal,creator_address,current_owner,ownership_renounced_current,current_owner_is_zero_address,current_owner_is_creator,token_total_supply_scaled,pool_token_supply_percent_at_label,price_ratio_to_initial_at_label,liquidity_eth_at_label,liquidity_level_at_label,max_liquidity_eth_before_removal,denom_reserve_ratio_to_max_at_removal,denom_reserve_at_removal,token_reserve_at_removal,buy_tax_at_label,sell_tax_at_label,tax_bucket_at_label,can_buy_at_label,can_sell_at_label,has_observed_buy,has_observed_sell,lp_supply_known,lp_supply_status,lp_total_supply_current,lp_holder_count_current,lp_transfer_count_current,lp_approval_count_current,lp_holders_with_approvals_current,lp_approved_percentage_current,lp_total_approved_to_routers_current,lp_first_approval_block,lp_last_approval_block,lp_any_approval_pre_removal,lp_approval_count_pre_removal,lp_approval_count_same_block,lp_first_pre_removal_approval_block,lp_last_pre_removal_approval_block,lp_first_pre_removal_approval_owner,lp_first_pre_removal_approval_spender,lp_first_pre_removal_approval_is_router,lp_last_pre_removal_approval_owner,lp_last_pre_removal_approval_spender,lp_last_pre_removal_approval_is_router,lp_last_pre_removal_approval_owner_is_creator,lp_last_pre_removal_approval_owner_is_current_owner,blocks_lp_first_approval_to_removal,blocks_lp_first_pre_removal_approval_to_removal,blocks_lp_last_pre_removal_approval_to_removal,blocks_trading_enabled_to_lp_first_approval,blocks_trading_enabled_to_lp_first_pre_removal_approval,blocks_trading_enabled_to_lp_last_pre_removal_approval,blocks_pool_created_to_lp_first_approval,blocks_pool_created_to_lp_first_pre_removal_approval,blocks_pool_created_to_lp_last_pre_removal_approval,lp_last_approval_pre_removal,blocks_lp_last_approval_to_removal,lp_last_approval_owner,lp_last_approval_spender,lp_last_approval_is_router,lp_same_tx_approval_and_removal,top_lp_holder_share_current,top_liquidity_position_share_current,pre_label_activity_blocks,pre_label_tx_count,pre_label_token_transfer_count,pre_label_denom_transfer_count,pre_label_buy_volume_eth,pre_label_sell_volume_eth,pre_label_bribe_eth,pre_label_first_activity_block,pre_label_last_activity_block,blocks_pre_label_last_activity_to_label,pre_label_active_density,pre_label_tx_per_active_block,pre_label_net_buy_volume_eth,pre_label_buy_sell_volume_ratio,pre_label_denom_token_transfer_ratio,pre_label_active_blocks_last_10,pre_label_tx_count_last_10,pre_label_active_blocks_last_100,pre_label_tx_count_last_100,pre_label_active_density_last_10,pre_label_active_density_last_100,pre_label_tx_share_last_10,pre_label_tx_share_last_100,network_address_count_current,network_node_count_current,network_edge_count_current,network_feature_scope,activity_feature_scope,lp_feature_scope,removal_tx,burn_event_present,evidence_summary
directlp-0001,ethereum,run-2,0xd3244ce6f7cff18b96cf94b00d853898d88eb83b,0x497847f503b95452f0af3c29d6bcf19e858f602f,UNISWAP-V2,PRTAL,direct_lp_liquidity_removal,verified,24995032,24995033,24995006,27,5.4,early_11_to_100,24995006,24994985,48,0x705612655fb4e528ca8cb051cfca39a0a72dfd9e,0x705612655fb4e528ca8cb051cfca39a0a72dfd9e,false,false,true,100000000,2.59e-13,0.9969111969,3.873e-15,drained,1.5,2.582e-15,3.873e-15,2.59e-07,14.72,15,moderate_tax,false,false,false,false,true,observed,0,2,4,2,2,0,-0,24995006,24995033,true,1,1,24995006,24995006,0xd3244ce6f7cff18b96cf94b00d853898d88eb83b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xd3244ce6f7cff18b96cf94b00d853898d88eb83b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,false,27,27,27,0,0,0,0,0,0,false,,0x705612655fb4e528ca8cb051cfca39a0a72dfd9e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,0,,3,3,3,1,0,0,0,24994985,24995006,27,0.0625,1,0,,0.3333333333,0,0,3,3,0,0.03,0,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_approval_same_block_as_removal,0xe702229be82a554a0c91bc2f30059e4cd442f5c02916fdf27988c9cb27115e45,true,removal_block=24995033; burn_event_present=True; max_liquidity_before=1.5; reserve_ratio_to_max=2.582e-15
directlp-2674,ethereum,run-2,0x73c6d95ded44debec93382e2cce1e2ded6ad16fb,0x1f3bafeaf967e7e6e6e1aabd0e3260df30fbad2e,UNISWAP-V2,Vaginacoin,direct_lp_liquidity_removal,verified,25069021,25069022,25066172,2850,570,late_gt_1000,25066172,25066079,2943,0x44a8b97fc40bde3d86e68e10dd97f8cfcd66b8d8,0x44a8b97fc40bde3d86e68e10dd97f8cfcd66b8d8,false,false,true,999999999,0.5917922277,0.001993233625,1.179580166e-05,dust,2.083660383,0.0002044393363,0.0004259821457,163351.4647,0,0,no_tax,false,false,true,true,true,observed,0.0002634418582,2,5,1,1,-0,-0,25069020,25069020,true,1,0,25069020,25069020,0x44a8b97fc40bde3d86e68e10dd97f8cfcd66b8d8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x44a8b97fc40bde3d86e68e10dd97f8cfcd66b8d8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,true,2,2,2,2848,2848,2848,2848,2848,2848,true,2,0x44a8b97fc40bde3d86e68e10dd97f8cfcd66b8d8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,46,52,73,49,0.6166978873,0.530541279,0,25066268,25069020,2,0.01614035088,1.130434783,0.08615660834,1.162393789,0.6712328767,1,1,1,1,0.1,0.01,0.01923076923,0.01923076923,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x021b84caa0b6c19e5ea91854c0b59f2cad826c3bdc06f0d4524a6c2f2c1e0125,true,removal_block=25069022; burn_event_present=True; max_liquidity_before=2.083660383; reserve_ratio_to_max=0.0002044393363
directlp-2675,ethereum,run-2,0x8425e10d4f9f5a924543c81dfc63a9fbe86a4393,0x5bd3f9835bfa212bf0aa192fcf22a1a95a5454d2,UNISWAP-V2,🌑SRG,direct_lp_liquidity_removal,verified,25069034,25069035,25068950,85,17,early_11_to_100,25068950,25068947,88,0x7a7d87c38f985c28ff027d31ad9f74cc0598b52b,,false,,,5.6e+10,2.801703988,9.901982063e-05,2.774242263e-06,drained,2.298525228,0.0002777623468,0.0006384437614,6789861.264,0,0,no_tax,false,false,true,true,true,observed,65.74883072,2,5,1,1,-0,-0,25068952,25068952,true,1,0,25068952,25068952,0x7a7d87c38f985c28ff027d31ad9f74cc0598b52b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x7a7d87c38f985c28ff027d31ad9f74cc0598b52b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,83,83,83,2,2,2,2,2,2,true,83,0x7a7d87c38f985c28ff027d31ad9f74cc0598b52b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,26,26,22,21,1.59134,0.2928147724,0,25068947,25069005,30,0.2954545455,1,1.298525228,5.434630183,0.9545454545,0,0,26,26,0,0.26,0,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x3e61df4931ac380bb1bb34e6197117a86118a10bcdeda686f642d3a834a29c6c,true,removal_block=25069035; burn_event_present=True; max_liquidity_before=2.298525228; reserve_ratio_to_max=0.0002777623468
directlp-2676,ethereum,run-2,0x3b0d8b704a92eac85d6c0a401cf0711c58e38354,0xada54a78ebb28a2982c2b64f7ce68b56aef63e6b,UNISWAP-V2,CPRD,direct_lp_liquidity_removal,verified,25069060,25069061,25068988,73,14.6,early_11_to_100,25068988,25068985,76,0x529b167a54f54639e566539c34045058786338b6,,false,,,190000000,1.96154347,8.50305687e-05,1.667911568e-06,drained,2.052927919,0.0001802492089,0.0003700386332,16718.3399,0,0,no_tax,false,false,true,true,true,observed,2.485011804,2,5,1,1,-0,-0,25068989,25068989,true,1,0,25068989,25068989,0x529b167a54f54639e566539c34045058786338b6,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x529b167a54f54639e566539c34045058786338b6,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,72,72,72,1,1,1,1,1,1,true,72,0x529b167a54f54639e566539c34045058786338b6,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,25,25,22,21,1.07599,0.02306208145,0,25068985,25069037,24,0.3289473684,1,1.052927919,46.6562397,0.9545454545,0,0,25,25,0,0.25,0,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x06da28cc7ad6664693dd7857e16b27c54f9cb68d5b1999d19bb0210ab3ab604a,true,removal_block=25069061; burn_event_present=True; max_liquidity_before=2.052927919; reserve_ratio_to_max=0.0001802492089
directlp-2677,ethereum,run-2,0xc73b72b28824dbb3f14b8616ca5ca9136d563476,0xd1bd28ac74f0783fcd9b4cc6e919640f12f293b2,UNISWAP-V2,v60,direct_lp_liquidity_removal,verified,25069243,25069244,25068661,583,116.6,delayed_101_to_1000,25068661,25068659,585,0x1ee2e3d1b16e4d266275ee249f75e3ac2e5ae2f3,,false,,,1.5e+13,0.00717166307,1.310967625,0.0001128218172,dust,1.4920425,7.561568605e-05,0.0001128218172,1075749460,0,0,no_tax,false,false,true,true,true,observed,348.236142,2,5,1,1,-0,-0,25068662,25068662,true,1,0,25068662,25068662,0x1ee2e3d1b16e4d266275ee249f75e3ac2e5ae2f3,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x1ee2e3d1b16e4d266275ee249f75e3ac2e5ae2f3,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,582,582,582,1,1,1,1,1,1,true,582,0x1ee2e3d1b16e4d266275ee249f75e3ac2e5ae2f3,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,17,18,14,12,0.3162718508,0.1416249855,0,25068659,25069243,1,0.02905982906,1.058823529,0.1746468652,2.233164223,0.8571428571,1,1,1,1,0.1,0.01,0.05555555556,0.05555555556,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x4428e47f780709cc7ef1c19fd87a7517680fafb9dc8e651318d733b9987a5265,true,removal_block=25069244; burn_event_present=True; max_liquidity_before=1.4920425; reserve_ratio_to_max=7.561568605e-05
directlp-2678,ethereum,run-2,0x533f5f1c036600a7c59770354cf080e37fb18ca5,0x9d632777f4da4cd2d0870f101f1072b9f11d8ad3,UNISWAP-V2,🐋ECW,direct_lp_liquidity_removal,verified,25069309,25069310,25069048,262,52.4,delayed_101_to_1000,25069048,25069046,264,0xf1f50e0817aa85cce54ad1b4dc1f91060b15ee5e,,false,,,4.5e+10,1.171392253,0.0001052262592,1.232612249e-06,drained,1.619027239,0.0001197488841,0.0001938767051,3333144.432,0,0,no_tax,false,false,true,true,true,observed,25.40561669,2,5,1,1,-0,-0,25069049,25069049,true,1,0,25069049,25069049,0xf1f50e0817aa85cce54ad1b4dc1f91060b15ee5e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xf1f50e0817aa85cce54ad1b4dc1f91060b15ee5e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,261,261,261,1,1,1,1,1,1,true,261,0xf1f50e0817aa85cce54ad1b4dc1f91060b15ee5e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,25,25,22,21,0.62399,0.004962761261,0,25069046,25069103,207,0.0946969697,1,0.6190272387,125.7344384,0.9545454545,0,0,0,0,0,0,0,0,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x1adf75e6a4f31a277b9e7b679b13f05fb52426c8d2feee659c4047edbf4db662,true,removal_block=25069310; burn_event_present=True; max_liquidity_before=1.619027239; reserve_ratio_to_max=0.0001197488841
directlp-2679,ethereum,run-2,0x5352c6d74b2776e9982b22b8127d519a80691dc8,0xe22c4a0b544ed92ef83cd1bf8822e6806291a933,UNISWAP-V2,GALL,direct_lp_liquidity_removal,verified,25069349,25069350,25068890,460,92,delayed_101_to_1000,25068890,25068888,462,0xe8b32492dde93feb8f9e252030f60a7f6489c595,,false,,,4.41e+14,7.982856855,1.554290138e-05,1.240767568e-06,drained,2.4708274,0.0003101142606,0.000766238812,5.669796242e+10,0,0,no_tax,false,false,true,true,true,observed,6580.892225,2,5,1,1,-0,-0,25068891,25068891,true,1,0,25068891,25068891,0xe8b32492dde93feb8f9e252030f60a7f6489c595,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xe8b32492dde93feb8f9e252030f60a7f6489c595,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,459,459,459,1,1,1,1,1,1,true,459,0xe8b32492dde93feb8f9e252030f60a7f6489c595,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,43,44,39,37,1.8572175,0.4113397927,0,25068888,25069036,314,0.09307359307,1.023255814,1.445877707,4.515044576,0.9487179487,0,0,0,0,0,0,0,0,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x79f1d644f3ee81886e0c75e203d1b35ffc8a69f98d4f4e0dbf681d96a3a2b02c,true,removal_block=25069350; burn_event_present=True; max_liquidity_before=2.4708274; reserve_ratio_to_max=0.0003101142606
directlp-2680,ethereum,run-2,0x2af5013effbc9545e4574591b9926c79ae49246b,0xb8fc0b0682409d599999775675f95ff4691eff16,UNISWAP-V2,🐋HLW,direct_lp_liquidity_removal,verified,25069352,25069353,25069071,282,56.4,delayed_101_to_1000,25069071,25069066,287,0x4395784bb40242ebb8964bcedc1de873aa55672e,,false,,,550000000,2.190434593,8.231745251e-05,1.803109956e-06,drained,2.15421,0.0001880229652,0.0004050409518,53381.50573,0,0,no_tax,false,false,true,true,true,observed,4.64530834,2,5,1,1,-0,-0,25069074,25069074,true,1,0,25069074,25069074,0x4395784bb40242ebb8964bcedc1de873aa55672e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x4395784bb40242ebb8964bcedc1de873aa55672e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,279,279,279,3,3,3,3,3,3,true,279,0x4395784bb40242ebb8964bcedc1de873aa55672e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,24,24,21,20,1.15421,0.1089348184,0,25069066,25069323,30,0.08362369338,1,1.045275182,10.59541859,0.9523809524,0,0,7,7,0,0.07,0,0.2916666667,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x103a1f2f8e0f5115c5f4fd049407be7666fa1fd93cddaab642c13a8b0c4e5a69,true,removal_block=25069353; burn_event_present=True; max_liquidity_before=2.15421; reserve_ratio_to_max=0.0001880229652
directlp-2681,ethereum,run-2,0x15e0d169246fa7308547f903b4feab045554d2f4,0xedc86c3f1ee8f5ad117a9cb1ee57faec524e30c4,UNISWAP-V2,SCFN,direct_lp_liquidity_removal,verified,25069376,25069377,25069317,60,12,early_11_to_100,25069317,25069315,62,0xc0f0d0650bcb1d31f72829741898f52927c496af,,false,,,5.6e+10,2.852696398,0.0001121198909,3.198440089e-06,drained,2.427016438,0.0003009246807,0.0007303491467,6968556.317,0,0,no_tax,false,false,true,true,true,observed,71.23321262,2,5,1,1,-0,-0,25069318,25069318,true,1,0,25069318,25069318,0xc0f0d0650bcb1d31f72829741898f52927c496af,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xc0f0d0650bcb1d31f72829741898f52927c496af,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,59,59,59,1,1,1,1,1,1,true,59,0xc0f0d0650bcb1d31f72829741898f52927c496af,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,29,29,25,24,1.730547471,0.3035310329,0,25069315,25069375,2,0.4677419355,1,1.427016438,5.701385637,0.96,3,3,29,29,0.3,0.29,0.1034482759,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x8b33919cb3ec299e426e2311da274ef6faf2790f8ada6fd17dcb8fa5f52a1dae,true,removal_block=25069377; burn_event_present=True; max_liquidity_before=2.427016438; reserve_ratio_to_max=0.0003009246807
directlp-2682,ethereum,run-2,0x6af59b4e2f38705e1e30bbcb30fc3597fab6cb17,0x1c0cedad463fb9b1386b134f10b7b195aca1eacc,UNISWAP-V2,TOMY,direct_lp_liquidity_removal,verified,25069382,25069383,25069317,66,13.2,early_11_to_100,25069317,25069315,68,0xa7fdc287159dceffcea691390d93e4baec914d87,,false,,,7.99e+14,0.006220376488,1.851864519,0.0001382315342,dust,1.651187714,8.371642609e-05,0.0001382315342,4.970080814e+10,0,0,no_tax,false,false,true,true,true,observed,2620.001352,2,5,1,1,-0,-0,25069318,25069318,true,1,0,25069318,25069318,0xa7fdc287159dceffcea691390d93e4baec914d87,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xa7fdc287159dceffcea691390d93e4baec914d87,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,65,65,65,1,1,1,1,1,1,true,65,0xa7fdc287159dceffcea691390d93e4baec914d87,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,15,17,14,12,0.4736063918,0.03977825551,0,25069315,25069382,1,0.2205882353,1.133333333,0.4338281363,11.90616295,0.8571428571,1,3,15,17,0.1,0.15,0.1764705882,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x1d53da5a9b795e66a3da9fb26b09612a8610e555a17e40faae9d95260a5d07d7,true,removal_block=25069383; burn_event_present=True; max_liquidity_before=1.651187714; reserve_ratio_to_max=8.371642609e-05
directlp-2683,ethereum,run-2,0x5a87dbf5778a7024b470b7fbb5c21cd14e9cb9f7,0x5818460e53beb7301f198bed4b478d4f88c220bd,UNISWAP-V2,🐸VPF,direct_lp_liquidity_removal,verified,25069431,25069432,25069365,67,13.4,early_11_to_100,25069365,25069360,72,0xeb138d657c114e4547fd5f1844057b92d31fff79,,false,,,80000000,2.24005749,8.65106357e-05,1.937887975e-06,drained,2.2655,0.0001991729839,0.0004512263951,7661.403699,0,0,no_tax,false,false,true,true,true,observed,1.857377828,2,5,1,1,-0,-0,25069367,25069367,true,1,0,25069367,25069367,0xeb138d657c114e4547fd5f1844057b92d31fff79,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xeb138d657c114e4547fd5f1844057b92d31fff79,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,65,65,65,2,2,2,2,2,2,true,65,0xeb138d657c114e4547fd5f1844057b92d31fff79,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,24,24,21,20,1.2655,0.09215131056,0,25069360,25069408,24,0.3333333333,1,1.173348689,13.73284864,0.9523809524,0,0,24,24,0,0.24,0,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0xaf04b0fd503da7ca1d7b6b5d7fa2dd7532ea503e9e3d66ebbad356eab0e7859c,true,removal_block=25069432; burn_event_present=True; max_liquidity_before=2.2655; reserve_ratio_to_max=0.0001991729839
directlp-2684,ethereum,run-2,0x9c2b6c159a2df0843ad033dd9f0b5fb61cb8a392,0x026bb8d62ea40044bd0cc85b0cdd87be6e79ae4b,UNISWAP-V2,🧊FZP,direct_lp_liquidity_removal,verified,25069476,25069477,25069393,84,16.8,early_11_to_100,25069393,25069388,89,0x5562900060a99fa934ff0bc8397c836d3c35de86,,false,,,1e+11,2.070891162,7.717094316e-05,1.598126242e-06,drained,1.96066,0.0001680520375,0.0003294929078,9995483.048,0,0,no_tax,false,false,true,true,true,observed,57.33648067,2,5,1,1,-0,-0,25069395,25069395,true,1,0,25069395,25069395,0x5562900060a99fa934ff0bc8397c836d3c35de86,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x5562900060a99fa934ff0bc8397c836d3c35de86,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,82,82,82,2,2,2,2,2,2,true,82,0x5562900060a99fa934ff0bc8397c836d3c35de86,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,27,27,23,22,0.96066,0.1430789958,0,25069388,25069449,28,0.3033707865,1,0.8175810042,6.714193054,0.9565217391,0,0,27,27,0,0.27,0,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x9af22a170f78f02f842b3aac64edef4b71950a7dd18117cfc34995ebb5dc7645,true,removal_block=25069477; burn_event_present=True; max_liquidity_before=1.96066; reserve_ratio_to_max=0.0001680520375
directlp-2685,ethereum,run-2,0xdbb0f0b47c4a1b5a4bb556d5e913672425632037,0x8234ce81846330d3dc340087ec18b3e70145e2f7,UNISWAP-V2,CHERU,direct_lp_liquidity_removal,verified,25069492,25069493,25069397,96,19.2,early_11_to_100,25069397,25069395,98,0xc929be186b1ad5724630d56951a372cb4b48f846,,false,,,9.33e+14,3.686773226,2.939831602e-05,1.083849244e-06,drained,2.109238795,0.0001990831065,0.0004199138118,8.827311462e+10,0,0,no_tax,false,false,true,true,true,observed,6082.21405,2,5,1,1,-0,-0,25069398,25069398,true,1,0,25069398,25069398,0xc929be186b1ad5724630d56951a372cb4b48f846,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xc929be186b1ad5724630d56951a372cb4b48f846,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,95,95,95,1,1,1,1,1,1,true,95,0xc929be186b1ad5724630d56951a372cb4b48f846,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,26,26,22,21,1.1817,0.07246120456,0,25069395,25069440,53,0.2653061224,1,1.109238795,16.30803693,0.9545454545,0,0,26,26,0,0.26,0,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x8303e5d346b41e73fdce3f59460282849c1bd5344000edd28968da220ab01ac9,true,removal_block=25069493; burn_event_present=True; max_liquidity_before=2.109238795; reserve_ratio_to_max=0.0001990831065
directlp-2686,ethereum,run-2,0xe01e9ee6cc5f34cf93c1dbc4209f8e485c1a5dfd,0x77c0bfe39b26c164687ae910bc62432868f0f589,UNISWAP-V2,🔥SCX,direct_lp_liquidity_removal,verified,25069508,25069509,25069487,22,4.4,early_11_to_100,25069487,25069484,25,0xad50ba305411800c47e865ad161335e02494586d,,false,,,2e+10,1.309449916,9.835281874e-05,1.287880902e-06,drained,1.7157,0.0001294156949,0.0002220385077,1510950.752,0,0,no_tax,false,false,true,true,true,observed,18.30451198,2,5,1,1,-0,-0,25069488,25069488,true,1,0,25069488,25069488,0xad50ba305411800c47e865ad161335e02494586d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xad50ba305411800c47e865ad161335e02494586d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,21,21,21,1,1,1,1,1,1,true,21,0xad50ba305411800c47e865ad161335e02494586d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,14,14,12,11,0.7157,0,0,25069484,25069508,1,0.56,1,0.7157,,0.9166666667,5,5,14,14,0.5,0.14,0.3571428571,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x8ef4b663a928a20e224a80a4eb5f1c8998edd1d4ed9809ebbfa394bd1dfb9786,true,removal_block=25069509; burn_event_present=True; max_liquidity_before=1.7157; reserve_ratio_to_max=0.0001294156949
directlp-2687,ethereum,run-2,0xd8db8659d8bc2e94cabdaf574beb7e7816938f21,0x607fb0c50d4e4001b57710faf12d71e417f265a0,UNISWAP-V2,🔥BFN,direct_lp_liquidity_removal,verified,25069522,25069523,25069441,82,16.4,early_11_to_100,25069441,25069438,85,0xc6665d6075744c5b9749d8bfce9e4949d84e4007,,false,,,590000000,2.756486201,0.0001109209881,3.05752173e-06,drained,2.458572776,0.000289230882,0.0007110951725,69650.1813,0,0,no_tax,false,false,true,true,true,observed,7.027426263,2,5,1,1,-0,-0,25069442,25069442,true,1,0,25069442,25069442,0xc6665d6075744c5b9749d8bfce9e4949d84e4007,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xc6665d6075744c5b9749d8bfce9e4949d84e4007,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,81,81,81,1,1,1,1,1,1,true,81,0xc6665d6075744c5b9749d8bfce9e4949d84e4007,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,26,28,27,26,1.737340814,0.2787680384,0.003048170589,25069438,25069492,31,0.3058823529,1.076923077,1.458572776,6.23220949,0.962962963,0,0,26,28,0,0.26,0,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x54fa00a0ebd9688bf52724883eb79fc347bc34033d72e2e0cc1f4a7671983c40,true,removal_block=25069523; burn_event_present=True; max_liquidity_before=2.458572776; reserve_ratio_to_max=0.000289230882
directlp-2688,ethereum,run-2,0x708abf3380b3aded437bdfc61517a30b91310d0b,0x749f7556daa2273e7f8e26fc67b25ede59917ded,UNISWAP-V2,BBRAIN,direct_lp_liquidity_removal,verified,25069554,25069555,25069525,30,6,early_11_to_100,25069525,25069523,32,0x83de16948fee305ed1cda301407b66dcb91a2d2c,,false,,,8.89e+14,0.00168455862,1.123081596,2.081086461e-05,dust,1.1691,1.780075666e-05,2.081086461e-05,1.497572613e+10,0,0,no_tax,false,false,true,true,true,observed,558.2133809,2,5,1,1,-0,-0,25069526,25069526,true,1,0,25069526,25069526,0x83de16948fee305ed1cda301407b66dcb91a2d2c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x83de16948fee305ed1cda301407b66dcb91a2d2c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,29,29,29,1,1,1,1,1,1,true,29,0x83de16948fee305ed1cda301407b66dcb91a2d2c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,10,10,7,6,0.07405,0.008194149016,0,25069523,25069554,1,0.3125,1,0.06585585098,9.036935972,0.8571428571,1,1,10,10,0.1,0.1,0.1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0xb6569f1c738de55678e6ceba62ffdea5202d1afd2825113e3bd4d47b327c1397,true,removal_block=25069555; burn_event_present=True; max_liquidity_before=1.1691; reserve_ratio_to_max=1.780075666e-05
