review_id,chain,source_run_id,source,token,pool,protocol,symbol,label,mechanism,mechanism_label,confidence,pool_created_block,trading_enabled_block,trading_enabled_source,first_observed_trade_block,first_blocked_block,first_drain_block,label_block,blocks_from_trading_enabled_to_label,minutes_from_trading_enabled_to_label,time_to_scam_bucket,price_ratio_to_initial_at_label,liquidity_eth_at_label,liquidity_level_at_label,can_buy,can_sell,has_observed_buy,has_observed_sell,evidence_block,evidence_tx,evidence_summary,evidence_ref,notes,review_status
scam100-062,ethereum,run-2,token_server_pool_scam_mechanism,0xc5c27d63683cd9f5d04e68a788bf9b81de47dfa9,0x86b6dfcec718b14c68174491cc8b0b3ebd53628d,UNISWAP-V2,CHEESE,scammed_pool,pair_balance_backdoor_drain,Backdoored Pair-Balance Drain,verified,24995876,24995876,trading_status.block,24995876,,24996019,24996019,143,29,delayed_101_to_1000,1.3970736e-05,3.45028e-05,dust,false,false,true,true,24996019,0xe7fdb9e911d1971e61bfe1ed25b65763b3b744dd68c011a986873167caa0fe57,mechanism=pair_balance_backdoor_drain; drain block=24996019 reserve_ratio_to_max=8.37383e-06 source=reserve_history; pair_token_out_transfer_present=true; sell_failure_present=true; liquidity=3.45028e-05,http://127.0.0.1:40019/eth/tokens/0xc5c27d63683cd9f5d04e68a788bf9b81de47dfa9/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-063,ethereum,run-2,token_server_pool_scam_mechanism,0xd52a451c1ebd814ff251d0d342efe72123718a46,0x739299a92ce0ccf9e58bc18a67afa444e0c36eb6,UNISWAP-V2,🌑ROEIG,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24995946,24995946,trading_status.block,24995946,,24996039,24996039,93,19,early_11_to_100,2.8259476e-05,1.2052844e-06,drained,false,false,true,true,24996039,0xe8b4cf4390a730b3c8b3a0f2023c49d71db81fe971330966ff093e1c3a331558,mechanism=direct_lp_liquidity_removal; drain block=24996039 reserve_ratio_to_max=0.000226083 source=reserve_history; burn_event_present=true; liquidity=1.20528e-06,http://127.0.0.1:40019/eth/tokens/0xd52a451c1ebd814ff251d0d342efe72123718a46/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-064,ethereum,run-2,token_server_pool_scam_mechanism,0xb35bfa277bedb50e7b569a4e78377c8e219e03d4,0xde8cb526f97cc5034bbd2396d1e98d54322674ff,UNISWAP-V2,🐕DS,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24995983,24995983,trading_status.block,24995983,,24996069,24996069,86,17,early_11_to_100,9.9850522e-05,2.5338059e-06,drained,false,false,true,true,24996069,0x6acce4fb3f7262a430dd699591cbdf0474aa61bdc489c0353b913bd653e997e8,mechanism=direct_lp_liquidity_removal; drain block=24996069 reserve_ratio_to_max=0.000242852 source=reserve_history; burn_event_present=true; liquidity=2.53381e-06,http://127.0.0.1:40019/eth/tokens/0xb35bfa277bedb50e7b569a4e78377c8e219e03d4/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-065,ethereum,run-2,token_server_pool_scam_mechanism,0xba6328ba98ca75cc139d24067fc3dbdf1f2e58d6,0x64ceb1e3a54e8bc79d63041ca3c30f21e6f80207,UNISWAP-V2,MF,scammed_pool,pair_balance_backdoor_drain,Backdoored Pair-Balance Drain,verified,24996056,24996056,trading_status.block,24996056,,24996079,24996079,23,4.6,early_11_to_100,0.00021813851,4.6937205e-05,dust,false,false,true,true,24996079,0x870f130ba464c46ab8957007fd2a92237c0576f95b7eee8b4e14c9c5f70e1f29,mechanism=pair_balance_backdoor_drain; drain block=24996079 reserve_ratio_to_max=9.60156e-06 source=reserve_history; pair_token_out_transfer_present=true; sell_failure_present=true; liquidity=4.69372e-05,http://127.0.0.1:40019/eth/tokens/0xba6328ba98ca75cc139d24067fc3dbdf1f2e58d6/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-066,ethereum,run-2,token_server_pool_scam_mechanism,0xd647be74e3252efdd9974a6c2271db221585ee3c,0xf50c39edc56f1173332cf091a8dde1e85096bf1e,UNISWAP-V2,⭐PNV,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24996079,24996079,trading_status.block,24996079,,24996094,24996094,15,3,early_11_to_100,0.00022706423,1.0672173e-06,drained,false,false,true,true,24996094,0x0f454ef3bc1d47f0f90b27760e0dc3718fd58d5dfee4896dd06b498556073799,mechanism=direct_lp_liquidity_removal; drain block=24996094 reserve_ratio_to_max=7.05881e-05 source=reserve_history; burn_event_present=true; liquidity=1.06722e-06,http://127.0.0.1:40019/eth/tokens/0xd647be74e3252efdd9974a6c2271db221585ee3c/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-067,ethereum,run-2,token_server_pool_scam_mechanism,0x34b2d4975e06ea116648f2a7ab62bf1c47ace1ae,0xca7ed5b926280b7422f9fabcc7b19c4b979b1ef5,UNISWAP-V2,stach,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24996056,24996056,trading_status.block,24996056,,24996098,24996098,42,8.4,early_11_to_100,1.9479126e-05,1.0915687e-06,drained,false,false,true,true,24996098,0x94e91fe46ebe0dce50bf52f6d30ee79c08c9462fa6c045f0f3fa2fa3498acad5,mechanism=direct_lp_liquidity_removal; drain block=24996098 reserve_ratio_to_max=0.000205258 source=reserve_history; burn_event_present=true; liquidity=1.09157e-06,http://127.0.0.1:40019/eth/tokens/0x34b2d4975e06ea116648f2a7ab62bf1c47ace1ae/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-068,ethereum,run-2,token_server_pool_scam_mechanism,0x169797c175d63932db4b62df9bcf88b3c9821d4e,0x3f193efd3b7b8ba69dad86a0d9837b18a4f8da73,UNISWAP-V2,MF,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24996028,24996028,trading_status.block,24996028,,24996108,24996108,80,16,early_11_to_100,0.27350918,0.0016084301,dust,false,false,true,true,24996108,0x23ea1d8bc9a8345c58023650381b4fbb7d5792b5002f028a3ca83ef16d94cbaf,mechanism=direct_lp_liquidity_removal; drain block=24996108 reserve_ratio_to_max=0.000277561 source=reserve_history; burn_event_present=true; liquidity=0.00160843,http://127.0.0.1:40019/eth/tokens/0x169797c175d63932db4b62df9bcf88b3c9821d4e/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-069,ethereum,run-2,token_server_pool_scam_mechanism,0xd87ab7bb6d1b87e496f3f56a0faf41c11b2662be,0x5cf4fd9a335147559cb8a0f48c37a741ca09e27e,UNISWAP-V2,TPEPE,scammed_pool,pair_balance_backdoor_drain,Backdoored Pair-Balance Drain,verified,24996107,24996107,trading_status.block,24996107,,24996124,24996124,17,3.4,early_11_to_100,1.0232615e-05,5.1777032e-06,dust,false,false,true,true,24996124,0xbeb5a56a8abab0512a21dc2167423e0644a98969a215448b1403796b32101449,mechanism=pair_balance_backdoor_drain; drain block=24996124 reserve_ratio_to_max=6.49916e-06 source=reserve_history; pair_token_out_transfer_present=true; liquidity=5.1777e-06,http://127.0.0.1:40019/eth/tokens/0xd87ab7bb6d1b87e496f3f56a0faf41c11b2662be/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-070,ethereum,run-2,token_server_pool_scam_mechanism,0x25ffe3d62022e932686a3832f82861386b65c498,0xabd21665e6ed2f6424c520023f17656dd4a5f358,UNISWAP-V2,TPEPE,scammed_pool,pair_balance_backdoor_drain,Backdoored Pair-Balance Drain,verified,24996125,24996125,trading_status.block,24996125,,24996130,24996130,5,1,fast_1_to_10,1.0119523e-06,1.0119523e-06,drained,false,false,true,true,24996130,0x142a4b7c8a0b128cf67772e8315a99ac4efaec00850de26b6f340c39ef1809f4,mechanism=pair_balance_backdoor_drain; drain block=24996130 reserve_ratio_to_max=1.00301e-06 source=reserve_history; pair_token_out_transfer_present=true; liquidity=1.01195e-06,http://127.0.0.1:40019/eth/tokens/0x25ffe3d62022e932686a3832f82861386b65c498/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-071,ethereum,run-2,token_server_pool_scam_mechanism,0xbcc4f6802ce5ea70430fa75cdbb5400cc67ce42c,0x0623bab6390f5739ba57d3325f46f927b5cbf397,UNISWAP-V2,⚡TRCN,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24996049,24996049,trading_status.block,24996049,,24996151,24996151,102,20,delayed_101_to_1000,8.8548536e-05,1.2445696e-06,drained,false,false,true,true,24996151,0xe5f14a5ab79dc6ce765555805691a9d165b5266c8392f6dc4ff445e9a97caabc,mechanism=direct_lp_liquidity_removal; drain block=24996151 reserve_ratio_to_max=0.000125126 source=reserve_history; burn_event_present=true; liquidity=1.24457e-06,http://127.0.0.1:40019/eth/tokens/0xbcc4f6802ce5ea70430fa75cdbb5400cc67ce42c/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-072,ethereum,run-2,token_server_pool_scam_mechanism,0x5ef9a920a79d8d2836c6207414c4e9702eaf660b,0xf249bfe020ebf60f0fe940b35cf0683c786c1944,UNISWAP-V2,CHUTGPT,scammed_pool,pair_balance_backdoor_drain,Backdoored Pair-Balance Drain,verified,24996150,24996150,trading_status.block,24996150,,24996155,24996155,5,1,fast_1_to_10,1.0209352e-06,5.1046761e-07,drained,false,false,true,true,24996155,0x2c0862d402e8cac93a5aa57cf6e43a3bb0764216a43d93ec192ebcb8c621625a,mechanism=pair_balance_backdoor_drain; drain block=24996155 reserve_ratio_to_max=1.00301e-06 source=reserve_history; pair_token_out_transfer_present=true; liquidity=5.10468e-07,http://127.0.0.1:40019/eth/tokens/0x5ef9a920a79d8d2836c6207414c4e9702eaf660b/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-073,ethereum,run-2,token_server_pool_scam_mechanism,0xdc7ecb78041662f91a139cc1e55fe4eb5283c43f,0x2145d396b1a25038a1756ee6106d98792449b17a,UNISWAP-V2,MF,scammed_pool,pair_balance_backdoor_drain,Backdoored Pair-Balance Drain,verified,24996158,24996158,trading_status.block,24996158,,24996163,24996163,5,1,fast_1_to_10,1.0209352e-06,5.1046761e-07,drained,false,false,true,true,24996163,0x9bbdd3a0070bf0bc64dcb223e23f987e9de5a3e9b0b817945c67d53a7a3cd4b8,mechanism=pair_balance_backdoor_drain; drain block=24996163 reserve_ratio_to_max=1.00301e-06 source=reserve_history; pair_token_out_transfer_present=true; liquidity=5.10468e-07,http://127.0.0.1:40019/eth/tokens/0xdc7ecb78041662f91a139cc1e55fe4eb5283c43f/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-074,ethereum,run-2,token_server_pool_scam_mechanism,0x607b5431c8701db5a4971104eac2d453867ba4a3,0x5255a2497112d8f2dbfbb5cd9e34567973ed9e70,UNISWAP-V2,Children,scammed_pool,pair_balance_backdoor_drain,Backdoored Pair-Balance Drain,verified,24996167,24996167,trading_status.block,24996167,,24996171,24996171,4,0.8,fast_1_to_10,1.0209352e-06,5.1046761e-07,drained,false,false,true,true,24996171,0x970a7a22d006f2cd869f79a2e7c8794230e04822d8ced38d988a35403f34ba8c,mechanism=pair_balance_backdoor_drain; drain block=24996171 reserve_ratio_to_max=1.00301e-06 source=reserve_history; pair_token_out_transfer_present=true; liquidity=5.10468e-07,http://127.0.0.1:40019/eth/tokens/0x607b5431c8701db5a4971104eac2d453867ba4a3/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-075,ethereum,run-2,token_server_pool_scam_mechanism,0x4ba89f154b31b6c45918c49f06a3d0e49012a32c,0xf9dbb2338a49600e947cc7d80be98b8b4814b3da,UNISWAP-V2,RIGHT NAME,scammed_pool,pair_balance_backdoor_drain,Backdoored Pair-Balance Drain,verified,24996174,24996174,trading_status.block,24996174,,24996180,24996180,6,1.2,fast_1_to_10,1.0209352e-06,5.1046761e-07,drained,false,false,true,true,24996180,0xf2e725fa3e6a2058819a92ec01e828d676bd742d9bb7d5ed935b2b86eee77d9f,mechanism=pair_balance_backdoor_drain; drain block=24996180 reserve_ratio_to_max=1.00301e-06 source=reserve_history; pair_token_out_transfer_present=true; liquidity=5.10468e-07,http://127.0.0.1:40019/eth/tokens/0x4ba89f154b31b6c45918c49f06a3d0e49012a32c/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-076,ethereum,run-2,token_server_pool_scam_mechanism,0xe06bf91056457a44ccae007c9653d95d8b10a73c,0xba11bad69daa101d67aa2668719787a9eb1e4a8b,UNISWAP-V2,🐸FOF,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24996107,24996107,trading_status.block,24996107,,24996190,24996190,83,17,early_11_to_100,8.0901822e-05,1.5205694e-06,drained,false,false,true,true,24996190,0xf4cca2e426e8856f2befe23adde69c2d4efb9f806fcc64fcde212a75879a371d,mechanism=direct_lp_liquidity_removal; drain block=24996190 reserve_ratio_to_max=0.000168464 source=reserve_history; burn_event_present=true; liquidity=1.52057e-06,http://127.0.0.1:40019/eth/tokens/0xe06bf91056457a44ccae007c9653d95d8b10a73c/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-077,ethereum,run-2,token_server_pool_scam_mechanism,0x32da4fd1356732d04dcdd4f64d01d45a4ecee96c,0x08d7ff8c5f44d74c1c070df45ce41c1daf8d1679,UNISWAP-V2,TACOMA,scammed_pool,pair_balance_backdoor_drain,Backdoored Pair-Balance Drain,verified,24996182,24996182,trading_status.block,24996182,,24996191,24996191,9,1.8,fast_1_to_10,1.843847e-06,6.8024072e-07,drained,false,false,true,true,24996191,0x2994316892c73989ffd4c494a07e3d449c9011536db2c21e25be1aa765c35be5,mechanism=pair_balance_backdoor_drain; drain block=24996191 reserve_ratio_to_max=1.00301e-06 source=reserve_history; pair_token_out_transfer_present=true; liquidity=6.80241e-07,http://127.0.0.1:40019/eth/tokens/0x32da4fd1356732d04dcdd4f64d01d45a4ecee96c/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-078,ethereum,run-2,token_server_pool_scam_mechanism,0x4a1d29d0a743b6158381e8bbbca27b82269a7905,0x6cbed12d2876d26b65a8b14dcb828ecde72fb5da,UNISWAP-V2,🤖tief,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24995994,24995994,trading_status.block,24995994,,24996240,24996240,246,49,delayed_101_to_1000,1.9556349e-05,1.1161346e-06,drained,false,false,true,true,24996240,0x3151aad5e193bd732a33bad57311108351c48db34b185f4b399900e2f1794b13,mechanism=direct_lp_liquidity_removal; drain block=24996240 reserve_ratio_to_max=0.000221501 source=reserve_history; burn_event_present=true; liquidity=1.11613e-06,http://127.0.0.1:40019/eth/tokens/0x4a1d29d0a743b6158381e8bbbca27b82269a7905/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-079,ethereum,run-2,token_server_pool_scam_mechanism,0x795576ed6322207ae5d5707e928690fec8eab0f4,0xd699614814d44e11316429745197c93121f1b0de,UNISWAP-V2,$COINT,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24996125,24996125,trading_status.block,24996125,,24996241,24996241,116,23,delayed_101_to_1000,1.4125595e-05,1.250711e-06,drained,false,false,true,true,24996241,0xe15a70c286abd1f2e8c70cbb823a6b9288ce1b0cf2aa6b615e6ebbd9a8440fe3,mechanism=direct_lp_liquidity_removal; drain block=24996241 reserve_ratio_to_max=0.000301163 source=reserve_history; burn_event_present=true; liquidity=1.25071e-06,http://127.0.0.1:40019/eth/tokens/0x795576ed6322207ae5d5707e928690fec8eab0f4/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-080,ethereum,run-2,token_server_pool_scam_mechanism,0xbd754b36cddedbb401bb9101c156078a963907c3,0xa636c1b8d0898a099e998328be5dd9e89efdd70e,UNISWAP-V2,⚡TRMX,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24996167,24996167,trading_status.block,24996167,,24996258,24996258,91,18,early_11_to_100,9.6466953e-05,1.2373428e-06,drained,false,false,true,true,24996258,0xaf32bb10e96253a28eaba523ef3292101050145ccecbfa60af0d67310a39060e,mechanism=direct_lp_liquidity_removal; drain block=24996258 reserve_ratio_to_max=0.000125544 source=reserve_history; burn_event_present=true; liquidity=1.23734e-06,http://127.0.0.1:40019/eth/tokens/0xbd754b36cddedbb401bb9101c156078a963907c3/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-081,ethereum,run-2,token_server_pool_scam_mechanism,0x8bdeaad411c21f46765c6fec7ef01f60d168ea22,0x0047852a6909e2ecc1738f6f2ea92276ef65a65f,UNISWAP-V2,🦄UNIV,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24996201,24996201,trading_status.block,24996201,,24996279,24996279,78,16,early_11_to_100,8.2425121e-05,2.5653285e-06,drained,false,false,true,true,24996279,0x3d62be97ece89d24d60960ff06b80ebbf74e8bed56f4b2aecb513f1241654e36,mechanism=direct_lp_liquidity_removal; drain block=24996279 reserve_ratio_to_max=0.000280257 source=reserve_history; burn_event_present=true; liquidity=2.56533e-06,http://127.0.0.1:40019/eth/tokens/0x8bdeaad411c21f46765c6fec7ef01f60d168ea22/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-082,ethereum,run-2,token_server_pool_scam_mechanism,0xbd6006c4a9d0ca3481061874d822249c9b2e2530,0x6de7be56fbeeffdf99890e428dd69d35a9aa9a04,UNISWAP-V2,ONLYFANS,scammed_pool,pair_balance_backdoor_drain,Backdoored Pair-Balance Drain,verified,24996199,24996199,trading_status.block,24996199,,24996299,24996299,100,20,early_11_to_100,2.207406e-05,2.3643217e-06,drained,false,false,true,true,24996299,0xdc36b0b456781d1d10e79d2e2a595b1ef8d96e6b1ec46d64effbc577fbbc0a66,mechanism=pair_balance_backdoor_drain; drain block=24996299 reserve_ratio_to_max=5.71102e-07 source=reserve_history; pair_token_out_transfer_present=true; sell_failure_present=true; liquidity=2.36432e-06,http://127.0.0.1:40019/eth/tokens/0xbd6006c4a9d0ca3481061874d822249c9b2e2530/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-083,ethereum,run-2,token_server_pool_scam_mechanism,0x0242f7ca9819a3e06da6284d425e767880d33c3e,0xfdcaa948f40856f1a2ea62b16ffbdd9378ecc69b,UNISWAP-V2,FIRB,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24996278,24996278,trading_status.block,24996278,,24996323,24996323,45,9,early_11_to_100,1.5786031e-05,1.0287749e-06,drained,false,false,true,true,24996323,0x35f8af04f12be8d024a0733f38ece9e457d2a226caa8a5ba02e228b081e27dc8,mechanism=direct_lp_liquidity_removal; drain block=24996323 reserve_ratio_to_max=0.000143302 source=reserve_history; burn_event_present=true; liquidity=1.02877e-06,http://127.0.0.1:40019/eth/tokens/0x0242f7ca9819a3e06da6284d425e767880d33c3e/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-084,ethereum,run-2,token_server_pool_scam_mechanism,0xfd85497bd92e28e066411b5d05cc8a5e03a44211,0x4a97beace1be4c21e320897841511f6e95a3078f,UNISWAP-V2,MF,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24996154,24996154,trading_status.block,24996154,,24996332,24996332,178,36,delayed_101_to_1000,0.150873,0.002405796,dust,false,false,true,true,24996332,0xd9ab936fb283d20af8d27ed8e8b04946f159ab9ed44ea491263078a63492667e,mechanism=direct_lp_liquidity_removal; drain block=24996332 reserve_ratio_to_max=0.000308897 source=reserve_history; burn_event_present=true; liquidity=0.0024058,http://127.0.0.1:40019/eth/tokens/0xfd85497bd92e28e066411b5d05cc8a5e03a44211/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-085,ethereum,run-2,token_server_pool_scam_mechanism,0xe2007606314ae1dfb2460c73c39f2e36e56e2765,0xdb198d5884bd25985bace71277e94ff8ee1024d7,UNISWAP-V2,🐹CYHM,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24996271,24996271,trading_status.block,24996271,,24996357,24996357,86,17,early_11_to_100,1.0723151e-05,5.6342232e-07,drained,false,false,true,true,24996357,0x4049cb109186c9f704e769e5be2e36fe45f20c0306806e36b75e36fd38a2f142,mechanism=direct_lp_liquidity_removal; drain block=24996357 reserve_ratio_to_max=0.000171622 source=reserve_history; burn_event_present=true; liquidity=5.63422e-07,http://127.0.0.1:40019/eth/tokens/0xe2007606314ae1dfb2460c73c39f2e36e56e2765/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-086,ethereum,run-2,token_server_pool_scam_mechanism,0x5286705557ecabf78624841a5e02ba3302953604,0xacd195a2ebc1f0f791fed614bb4011095692e507,UNISWAP-V2,🌈BUCUB,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24996288,24996288,trading_status.block,24996288,,24996376,24996376,88,18,early_11_to_100,8.6119873e-05,2.1172915e-06,drained,false,false,true,true,24996376,0xd38a0a489325853f96605a279abf87cda996ac7c64411da309496dba295cbda5,mechanism=direct_lp_liquidity_removal; drain block=24996376 reserve_ratio_to_max=0.000213302 source=reserve_history; burn_event_present=true; liquidity=2.11729e-06,http://127.0.0.1:40019/eth/tokens/0x5286705557ecabf78624841a5e02ba3302953604/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-087,ethereum,run-2,token_server_pool_scam_mechanism,0x1d9a137829ac30331bf1d3f3fdc7df9b49dedd95,0x2951a1e878a7f5fdda4f70c20cef9a131a04783c,UNISWAP-V2,👑PXEM,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24996366,24996366,trading_status.block,24996366,,24996423,24996423,57,11,early_11_to_100,1.1721526e-05,6.962228e-07,drained,false,false,true,true,24996423,0xf927bc99d889fed013e26945d90e00b83cbcc05bdf10d99011bbbc9232e073ec,mechanism=direct_lp_liquidity_removal; drain block=24996423 reserve_ratio_to_max=0.000202804 source=reserve_history; burn_event_present=true; liquidity=6.96223e-07,http://127.0.0.1:40019/eth/tokens/0x1d9a137829ac30331bf1d3f3fdc7df9b49dedd95/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-088,ethereum,run-2,token_server_pool_scam_mechanism,0xc5bcbd7c52a8d343e7fbf9b7eac8d29dfd3ac177,0x107504ecd66c68278ae6837c99b288a5706d417d,UNISWAP-V2,🐯 TGR,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24996398,24996398,trading_status.block,24996398,,24996423,24996423,25,5,early_11_to_100,3.6784979e-06,2.264825e-07,drained,false,false,true,true,24996423,0xda22bcd32ddea1b65f4bf75eff54baeac2fc44a62bdf22d2629d92f1b0b92e9a,mechanism=direct_lp_liquidity_removal; drain block=24996423 reserve_ratio_to_max=0.000117826 source=reserve_history; burn_event_present=true; liquidity=2.26483e-07,http://127.0.0.1:40019/eth/tokens/0xc5bcbd7c52a8d343e7fbf9b7eac8d29dfd3ac177/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-089,ethereum,run-2,token_server_pool_scam_mechanism,0x77928d4c6b7b278f7de3b25587036b2ae7ba6636,0xd7fe932ebdc575da62cb848207e3f1ecb1d3d009,UNISWAP-V2,$BUTT,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24996355,24996355,trading_status.block,24996355,,24996470,24996470,115,23,delayed_101_to_1000,8.856801e-06,1.1966003e-06,drained,false,false,true,true,24996470,0xe34824f5734c7f1af0ced1704ecfbfa9c088e9fa03bd5b9547e8b61a3cfc5dd0,mechanism=direct_lp_liquidity_removal; drain block=24996470 reserve_ratio_to_max=0.000222084 source=reserve_history; burn_event_present=true; liquidity=1.1966e-06,http://127.0.0.1:40019/eth/tokens/0x77928d4c6b7b278f7de3b25587036b2ae7ba6636/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-090,ethereum,run-2,token_server_pool_scam_mechanism,0x323ecdc58381d4608931421b1673ebc15af048a5,0x103e8eadcf22b041b61d4fcf0724898e8ec28d78,UNISWAP-V2,🦅TSDAO,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24996449,24996449,trading_status.block,24996449,,24996473,24996473,24,4.8,early_11_to_100,2.0525912e-07,1.7551899e-08,drained,false,false,true,true,24996473,0x0e547061c366db70abd1a48f80806d4e71254a6b4159861129162d9433414f7c,mechanism=direct_lp_liquidity_removal; drain block=24996473 reserve_ratio_to_max=3.86741e-05 source=reserve_history; burn_event_present=true; liquidity=1.75519e-08,http://127.0.0.1:40019/eth/tokens/0x323ecdc58381d4608931421b1673ebc15af048a5/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-091,ethereum,run-2,token_server_pool_scam_mechanism,0x38933380ce95c371567a389afa41edc3a37f0c29,0xf581824ed1a8cf2228cc27c5a4e3e4b2eab696a9,UNISWAP-V2,mage,scammed_pool,direct_lp_liquidity_removal,Direct LP Liquidity Removal,verified,24996508,24996508,trading_status.block,24996508,,24996512,24996512,4,0.8,fast_1_to_10,0.0072935836,1.1229849e-06,drained,false,false,true,true,24996512,0xdfc61497fba13e76fd66c94f043378e59d665c19398ca140204fd5030b23876e,mechanism=direct_lp_liquidity_removal; drain block=24996512 reserve_ratio_to_max=8.74102e-06 source=reserve_history; burn_event_present=true; liquidity=1.12298e-06,http://127.0.0.1:40019/eth/tokens/0x38933380ce95c371567a389afa41edc3a37f0c29/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
scam100-092,ethereum,run-2,token_server_pool_scam_mechanism,0x1a704e2b18dc8e2c140a423551e870da01afa5ce,0x000000000004444c5dc75cb358380d2e3de08a90#0xfe5cced30b561e687b86043ea7efa1aff07cee1d952f04a5ec86a5e4df86dc53,UNISWAP-V4,VECTORS,scammed_pool,unknown_reserve_drain,Unknown Reserve Drain,probable,24996475,24996475,trading_status.block,24996475,,24996512,24996512,37,7.4,early_11_to_100,,0,drained,false,false,true,true,24996512,0x0b7226490a0dfc9cb829faa112a5d05e898169632f1917d19755b6224309cc1d,mechanism=unknown_reserve_drain; drain block=24996512 reserve_ratio_to_max=0.00994714 source=reserve_history; sell_failure_present=true; liquidity=0,http://127.0.0.1:40019/eth/tokens/0x1a704e2b18dc8e2c140a423551e870da01afa5ce/?run_id=run-2,Token-centric label from pool scam mechanism; strategy outcome ignored.,draft_needs_manual_review
